Year,Month,Number,UTME,UTMN,House_dens,Road_Dist,Water_Dist,Dist_Farm,Dist_Forest,TE
2019,5,1023538,407078,5077507,16,0.232599965,0.15404452,0,0.241795297,0.846359985
2019,5,1023542,450586,5076124,12,0.010386864,0.181638412,0.085849211,0.018442356,11.52109961
2019,5,1023543,448832,5077574,12,0.004609015,0.066748781,0.27113165,0.625104919,0.37572699
2019,6,1023545,421562,5093221,7,0.007466775,0.139484548,0.16104788,0.00218893,15.13809961
2019,5,1023547,459201,5076423,10,0.226072938,0.337321731,1.414582818,0.102125223,12.5062002
2019,6,1023548,467501,5078710,7,0.004551151,0.062852602,0.634891511,0.032475088,5.63077002
2019,5,1023549,432458,5065353,7,0.003042349,0.016408152,0.236706344,0.261753204,3.564590088
2019,5,1023550,448768,5077807,12,0.004140316,0.188257109,0.214000862,0.549386766,0.448562012
2019,7,1023551,552146,5056246,7,0.005452083,0.177221766,0.329448697,0.013841062,19.62769922
2019,7,1023553,517343,5051933,45,0.007113343,0.433347146,0.480155418,0.012820149,11.6417998
2019,7,1023604,656366,5138823,8,0.041509804,0.510613991,0.342391284,0.023935798,15.9272002
2019,7,1023605,343958,4975372,24,0.00152048,0.040906888,0.008339749,0.011615684,17.12459961
2019,7,1023608,645583,5143234,10,0.009006932,0.123222104,0.45843723,0,8.118850098
2019,7,1023609,630722,5119952,8,0.000424052,0.040611319,0.226021221,0.009312544,10.7777002
2019,7,1023610,643982,5124019,8,0.006475052,0.221901143,0.033580341,0.01687063,14.73709961
2019,6,1023611,463151,4950526,131,0.003332194,0.18684702,1.649550883,0.017608544,18.8005
2019,6,1023625,433351,4952436,68,0.784788381,0.316596516,2.355795455,0.009218076,20.32059961
2019,6,1023647,469975,4955083,63,0.029154888,0.089617625,6.454842453,0.022695708,22.52590039
2019,6,1023658,434131,4952691,92,0.409337301,0.146789047,3.144842342,0.033594627,23.50290039
2019,7,1023663,448041,5054263,6,0.328951397,0.037117873,1.205059047,0,17.05840039
2019,7,1023677,397341,4948150,9,0.007452704,0.100661678,0.442090083,0.005385789,11.25840039
2019,7,1023682,371691,4948506,11,0.06468159,0.030585721,1.685071364,0.0020476,5.499330078
2019,7,1023688,413372,4940359,22,0.035428155,0.060059147,6.059792101,0,12.2537998
2019,7,1023689,367621,4925820,23,0.006317696,0.027186693,0.10450447,0.007140433,18.10619922
2019,7,1023698,395754,5027893,7,0.037351649,0.217287658,0.7742189,0.03233826,10.9057002
2019,7,1023702,394653,5028696,7,0.360079386,0.104084654,0,0.059896614,11.0405
2019,7,1023704,401368,5031277,6,0.035257778,0.044392957,0.036577273,0.194978055,12.37390039
2019,7,1023711,396335,5029323,7,0.010085929,0.377425326,0.075315825,0.668150335,4.061209961
2019,7,1023721,409049,5072828,17,0.001988776,0.069221056,0.206751642,0.028856033,14.1272998
2019,7,1023723,408743,5071313,17,0.008102649,0.112271863,0,0.051082628,8.309360352
2019,7,1023724,406622,5068452,17,0.008262732,0.115015963,0.004360604,0.035516224,11.0217002
2019,6,1023733,465895,4972464,17,0.175912662,0.401156493,1.788783843,0,14.91840039
2019,6,1023735,425367,4931542,19,0.000977286,0.129807315,2.337091656,0.117088495,11.0405
2019,6,1023765,509014,5004778,4,0.001705671,0.071653098,0.072467073,0.009214372,10.08609961
2018,8,1023774,485185,4981786,6,0.050663112,0.127128769,0,0.232876722,10.75390039
2019,7,1023777,515826,5008236,3,0.038919038,0.051966599,2.466562674,0,13.1725
2019,7,1023779,515645,5009168,2,0.001163646,0.083613144,2.870781017,0,12.2702998
2019,6,1023781,508779,4996371,4,0.04142743,0.337369868,2.949203787,0.016976405,16.62230078
2019,7,1023782,471272,4978747,18,0.027957145,0.10414261,0.069714853,0.029437026,18.57169922
2019,7,1023802,526981,5060464,34,0.287502422,0.061298004,0.563986073,0.02147655,11.2022002
2019,5,1023818,465560,4972061,17,0.024938666,0.231351507,1.280454913,0,14.6297998
2019,6,1023819,494596,4992607,6,0.047449027,0.128569498,0.057891505,0.0812665,17.05469922
2019,5,1023820,502394,4995639,5,0.045655043,0.118264148,0,0.098014678,15.29490039
2019,7,1023830,310762,4828033,7,0.004566862,0.044486385,4.867245015,0,12.48590039
2019,7,1023831,309097,4827283,7,0.010791067,0.274359065,3.167531254,0.051046508,18.04869922
2019,7,1023834,684729,5120612,8,0.143530242,0.177818254,1.264191135,0.021373573,12.0285
2019,7,1023836,328046,4843152,8,0.000245503,0.223575364,3.393978125,0.015051821,17.58619922
2019,5,1023847,672715,5108316,9,0.049032825,0.194309163,2.494831655,0.028964833,15.5622002
2019,7,1023848,309681,4829527,7,0.007394499,0.257917398,5.357495082,0,11.41259961
2019,5,1023849,668994,5109956,8,0.03612467,0.081392261,0.08328744,0.031342919,15.7822998
2019,5,1023850,664810,5104940,9,0.914453805,0.094044932,1.325810627,0.006329889,6.656680176
2019,6,1023854,309579,4825992,6,0.001140034,0.224301276,2.722616888,0.023256885,13.45609961
2019,6,1023857,690141,5138331,5,0.165205776,0.055172871,0.647497651,0.042472811,17.6215
2019,6,1023858,665049,5105025,9,0.670620471,0.09108419,1.237429689,0,7.417060059
2019,6,1023859,319744,4848657,13,0.00118523,0.091602659,1.853242173,0.001834181,6.529169922
2019,6,1023860,309172,4827270,7,0.014387981,0.348179875,3.206199968,0.010943697,18.22059961
2019,6,1023861,318534,4850029,13,0.003648802,0.106127539,1.513949273,0.003745783,12.7257002
2019,5,1023863,309579,4825992,6,0.001140034,0.224301276,2.722616888,0.023256885,13.45609961
2019,6,1023868,303533,4829362,9,0.002077513,0.239037659,3.055031045,0.029249271,10.78059961
2019,8,1023896,335904,4976355,23,0.005092976,0.086750513,0.105079265,0.012833437,17.75209961
2019,8,1023900,306214,4970247,11,0.002664279,0.016068624,0.173507386,0.009969294,10.2565
2019,7,1023906,451724,4939362,180,0.00424266,0.217855982,1.28028187,0.016244411,12.2337998
